respondent_id,district,poll_id,w_buyer,w_consumer,phone_type,product_preference,better_product,purchase_propensity
42557,ut04,ut04-3,0.8476,0.457,Cell,A,B is Better,Already voted
42558,ut04,ut04-3,0.8659,0.3857,Cell,B,B is Better,Already voted
42559,ut04,ut04-3,0.8246,0.5721,Cell,A,A is Better,Already voted
42560,ut04,ut04-3,0.9501,0.618,Cell,B,B is Better,Already voted
42561,ut04,ut04-3,1.3809,1.1689,Cell,B,B is Better,Almost certain
42562,ut04,ut04-3,0.9413,0.5055,Cell,A,A is Better,Almost certain
42563,ut04,ut04-3,0.7869,0.4948,Landline,A,A is Better,Already voted
42564,ut04,ut04-3,1.0165,0.4533,Cell,A,Don't know,Already voted
42565,ut04,ut04-3,0.8438,0.3811,Landline,B,B is Better,Almost certain
42566,ut04,ut04-3,1.1663,1.0847,Cell,A,A is Better,Very likely
42567,ut04,ut04-3,0.8093,0.5038,Cell,B,B is Better,Very likely
42568,ut04,ut04-3,2.2276,10.52,Cell,B,B is Better,Already voted
42569,ut04,ut04-3,1.893,2.7954,Cell,B,B is Better,Somewhat likely
42570,ut04,ut04-3,0.9845,0.6082,Cell,B,B is Better,Almost certain
42571,ut04,ut04-3,1.1974,2.1158,Cell,B,B is Better,Somewhat likely
42572,ut04,ut04-3,0.7853,0.3151,Cell,A,B is Better,Almost certain
42573,ut04,ut04-3,0.5786,0.2016,Cell,B,Don't know,Already voted
42574,ut04,ut04-3,0.8476,0.457,Cell,Und,B is Better,Almost certain
42575,ut04,ut04-3,0.7131,0.4269,Cell,A,A is Better,Already voted
42576,ut04,ut04-3,0.9458,0.656,Cell,B,B is Better,Already voted
42577,ut04,ut04-3,0.7503,0.587,Cell,A,A is Better,Almost certain
42578,ut04,ut04-3,0.8402,0.4253,Cell,A,A is Better,Almost certain
42579,ut04,ut04-3,1.0154,1.6756,Cell,Und,Don't know,Somewhat likely
42580,ut04,ut04-3,0.7774,0.421,Cell,B,B is Better,Almost certain
42581,ut04,ut04-3,0.7161,0.2502,Cell,B,B is Better,Already voted
42582,ut04,ut04-3,0.9845,0.6303,Cell,B,B is Better,Very likely
42583,ut04,ut04-3,1.133,0.5595,Cell,B,B is Better,Almost certain
42584,ut04,ut04-3,0.6235,0.2644,Cell,B,B is Better,Almost certain
42585,ut04,ut04-3,1.0991,4.3636,Cell,Und,Don't know,Almost certain
42586,ut04,ut04-3,1.005,1.2693,Cell,B,A is Better,Already voted
42587,ut04,ut04-3,1.0018,0.5836,Landline,A,A is Better,Almost certain
42588,ut04,ut04-3,0.8711,1.2304,Cell,A,B is Better,Already voted
42589,ut04,ut04-3,0.7906,0.3372,Cell,A,A is Better,Already voted
42590,ut04,ut04-3,0.8476,0.4968,Cell,B,B is Better,Almost certain
42591,ut04,ut04-3,0.7161,0.2508,Cell,B,B is Better,Almost certain
42592,ut04,ut04-3,0.6408,0.3494,Cell,A,Don't know,Already voted
42593,ut04,ut04-3,1.6022,1.4729,Cell,B,B is Better,Very likely
42594,ut04,ut04-3,0.7326,0.3028,Landline,B,B is Better,Almost certain
42595,ut04,ut04-3,0.799,0.3242,Landline,B,B is Better,Almost certain
42596,ut04,ut04-3,0.7673,0.4237,Landline,B,B is Better,Very likely
42597,ut04,ut04-3,1.0589,1.2514,Cell,B,B is Better,Already voted
42598,ut04,ut04-3,0.6725,0.4008,Cell,B,B is Better,Almost certain
42599,ut04,ut04-3,0.5941,1.741,Cell,Und,Don't know,Already voted
42600,ut04,ut04-3,0.9627,0.626,Cell,A,A is Better,Almost certain
42601,ut04,ut04-3,1.2476,1.9764,Cell,B,B is Better,Almost certain
42602,ut04,ut04-3,0.7954,0.5347,Cell,B,B is Better,Almost certain
42603,ut04,ut04-3,0.8183,0.3131,Cell,B,B is Better,Almost certain
42604,ut04,ut04-3,1.753,1.8922,Cell,A,A is Better,Already voted
42605,ut04,ut04-3,0.7296,0.5755,Cell,B,B is Better,Already voted
42606,ut04,ut04-3,0.8192,0.5733,Landline,A,A is Better,Already voted
42607,ut04,ut04-3,0.672,0.4677,Cell,A,A is Better,Almost certain
42608,ut04,ut04-3,0.9681,0.8082,Cell,A,A is Better,Already voted
42609,ut04,ut04-3,0.9631,0.5536,Cell,A,A is Better,Already voted
42610,ut04,ut04-3,0.6649,0.3147,Cell,B,B is Better,Already voted
42611,ut04,ut04-3,0.8429,0.5994,Cell,B,B is Better,Already voted
42612,ut04,ut04-3,0.981,0.6566,Landline,Und,Don't know,Already voted
42613,ut04,ut04-3,0.9278,1.9571,Cell,B,B is Better,Already voted
42614,ut04,ut04-3,1.133,0.5793,Landline,B,B is Better,Very likely
42615,ut04,ut04-3,0.7777,0.4657,Cell,B,B is Better,Not very likely
42616,ut04,ut04-3,0.7738,0.3663,Cell,A,A is Better,Already voted
42617,ut04,ut04-3,2.019,6.3088,Cell,A,A is Better,Not very likely
42618,ut04,ut04-3,1.4565,4.0676,Cell,A,A is Better,Almost certain
42619,ut04,ut04-3,0.8988,0.5074,Cell,A,A is Better,Almost certain
42620,ut04,ut04-3,0.9528,0.4373,Landline,A,A is Better,Already voted
42621,ut04,ut04-3,0.8438,0.3842,Landline,B,B is Better,Almost certain
42622,ut04,ut04-3,0.833,0.4862,Cell,B,B is Better,Almost certain
42623,ut04,ut04-3,0.8843,2.1733,Cell,Und,B is Better,Already voted
42624,ut04,ut04-3,1.0492,0.5691,Cell,Und,B is Better,Almost certain
42625,ut04,ut04-3,0.7839,0.8912,Cell,A,B is Better,Already voted
42626,ut04,ut04-3,1.1134,0.5709,Cell,B,B is Better,Almost certain
42627,ut04,ut04-3,1.0783,1.7216,Cell,Und,Don't know,Very likely
42628,ut04,ut04-3,1.0078,0.4912,Landline,B,B is Better,Already voted
42629,ut04,ut04-3,0.9542,1.623,Landline,B,B is Better,Almost certain
42630,ut04,ut04-3,0.8437,0.6906,Cell,A,A is Better,Very likely
42631,ut04,ut04-3,0.9845,0.6932,Cell,B,B is Better,Almost certain
42632,ut04,ut04-3,0.8212,0.3675,Landline,A,A is Better,Almost certain
42633,ut04,ut04-3,0.8143,0.4791,Cell,B,B is Better,Already voted
42634,ut04,ut04-3,0.7911,0.4235,Cell,A,A is Better,Very likely
42635,ut04,ut04-3,0.9891,1.5646,Cell,B,Don't know,Almost certain
42636,ut04,ut04-3,0.8093,0.4673,Cell,B,B is Better,Already voted
42637,ut04,ut04-3,0.8251,0.6383,Cell,A,A is Better,Already voted
42638,ut04,ut04-3,1.9007,1.644,Landline,B,B is Better,Already voted
42639,ut04,ut04-3,1.031,0.5947,Landline,B,B is Better,Already voted
42640,ut04,ut04-3,0.9027,0.5775,Landline,A,A is Better,Almost certain
42641,ut04,ut04-3,0.8641,0.7373,Cell,A,A is Better,Already voted
42642,ut04,ut04-3,1.031,0.6513,Landline,B,B is Better,Already voted
42643,ut04,ut04-3,0.636,0.5913,Cell,B,B is Better,Almost certain
42644,ut04,ut04-3,0.8093,0.4682,Cell,A,A is Better,Almost certain
42645,ut04,ut04-3,2.3959,3.6272,Landline,A,A is Better,Already voted
42646,ut04,ut04-3,0.8357,0.4209,Cell,B,B is Better,Almost certain
42647,ut04,ut04-3,0.8285,0.3775,Landline,B,B is Better,Almost certain
42648,ut04,ut04-3,0.823,0.3919,Landline,B,B is Better,Almost certain
42649,ut04,ut04-3,0.8515,0.4744,Landline,A,A is Better,Already voted
42650,ut04,ut04-3,0.4494,0.2161,Cell,B,B is Better,Almost certain
42651,ut04,ut04-3,0.8675,0.7489,Cell,A,A is Better,Almost certain
42652,ut04,ut04-3,1.133,0.5463,Cell,B,B is Better,Very likely
42653,ut04,ut04-3,0.8425,0.4792,Cell,A,A is Better,Already voted
42654,ut04,ut04-3,0.9406,1.0269,Cell,A,A is Better,Already voted
42655,ut04,ut04-3,0.9631,0.5518,Cell,Und,A is Better,Very likely
42656,ut04,ut04-3,0.6437,0.4494,Landline,A,A is Better,Somewhat likely
42657,ut04,ut04-3,2.1976,2.0401,Cell,A,A is Better,Already voted
42658,ut04,ut04-3,0.9406,0.7689,Cell,A,A is Better,Already voted
42659,ut04,ut04-3,0.7917,0.424,Cell,A,A is Better,Already voted
42660,ut04,ut04-3,1.031,0.5947,Landline,A,B is Better,Already voted
42661,ut04,ut04-3,1.133,0.5852,Cell,B,B is Better,Almost certain
42662,ut04,ut04-3,0.9668,0.7964,Cell,A,A is Better,Almost certain
42663,ut04,ut04-3,1.6953,1.7138,Cell,A,A is Better,Already voted
42664,ut04,ut04-3,0.9578,0.7733,Cell,A,A is Better,Already voted
42665,ut04,ut04-3,1.0255,0.4701,Landline,B,B is Better,Almost certain
42666,ut04,ut04-3,0.6437,0.4905,Cell,A,A is Better,Already voted
42667,ut04,ut04-3,0.8946,0.4035,Cell,B,B is Better,Already voted
42668,ut04,ut04-3,1.1443,4.0192,Cell,B,B is Better,Very likely
42669,ut04,ut04-3,1.9119,2.5988,Cell,A,A is Better,Already voted
42670,ut04,ut04-3,0.9855,1.0854,Cell,B,B is Better,Almost certain
42671,ut04,ut04-3,0.7857,0.4637,Cell,B,B is Better,Already voted
42672,ut04,ut04-3,0.7353,0.8315,Cell,B,Don't know,Almost certain
42673,ut04,ut04-3,1.9172,1.52,Cell,A,A is Better,Almost certain
42674,ut04,ut04-3,0.6599,0.3783,Cell,A,Don't know,Very likely
42675,ut04,ut04-3,0.6286,0.2181,Cell,Und,Don't know,Already voted
42676,ut04,ut04-3,0.7326,0.3028,Landline,A,B is Better,Already voted
42677,ut04,ut04-3,0.9668,0.9009,Cell,Und,Don't know,Already voted
42678,ut04,ut04-3,0.917,0.9065,Cell,A,A is Better,Almost certain
42679,ut04,ut04-3,2.4071,2.4794,Landline,B,B is Better,Already voted
42680,ut04,ut04-3,0.8152,1.435,Cell,A,A is Better,Already voted
42681,ut04,ut04-3,0.8946,0.3834,Cell,B,B is Better,Almost certain
42682,ut04,ut04-3,0.5301,0.2086,Cell,B,B is Better,Already voted
42683,ut04,ut04-3,0.6312,0.3188,Cell,B,B is Better,Already voted
42684,ut04,ut04-3,0.7884,0.5018,Cell,A,A is Better,Already voted
42685,ut04,ut04-3,0.9588,0.865,Cell,A,A is Better,Already voted
42686,ut04,ut04-3,0.6568,0.4572,Cell,A,A is Better,Almost certain
42687,ut04,ut04-3,0.981,0.4507,Cell,A,A is Better,Already voted
42688,ut04,ut04-3,0.7662,1.7801,Cell,A,Don't know,Somewhat likely
42689,ut04,ut04-3,0.9579,0.4361,Landline,A,A is Better,Already voted
42690,ut04,ut04-3,1.7736,2.1289,Cell,A,B is Better,Almost certain
42691,ut04,ut04-3,0.5301,0.2143,Cell,A,B is Better,Already voted
42692,ut04,ut04-3,0.7905,0.3383,Landline,B,Don't know,Already voted
42693,ut04,ut04-3,0.6754,1.3404,Cell,Und,B is Better,Already voted
42694,ut04,ut04-3,2.3527,2.0477,Cell,Und,B is Better,Already voted
42695,ut04,ut04-3,0.833,0.4775,Cell,B,B is Better,Already voted
42696,ut04,ut04-3,0.7599,0.5891,Cell,A,A is Better,Already voted
42697,ut04,ut04-3,0.5977,0.2721,Cell,A,Don't know,Already voted
42698,ut04,ut04-3,0.7468,0.6536,Cell,Und,A is Better,Very likely
42699,ut04,ut04-3,0.8675,0.7886,Cell,A,A is Better,Almost certain
42700,ut04,ut04-3,0.8913,1.5098,Cell,A,Don't know,Almost certain
42701,ut04,ut04-3,0.8946,0.3624,Cell,Und,Don't know,Already voted
42702,ut04,ut04-3,0.8941,0.289,Cell,A,A is Better,Almost certain
42703,ut04,ut04-3,2.1,1.9109,Cell,B,B is Better,Already voted
42704,ut04,ut04-3,1.098,1.3605,Cell,B,B is Better,Very likely
42705,ut04,ut04-3,1.1226,1.8437,Cell,A,B is Better,Almost certain
42706,ut04,ut04-3,1.2085,1.0421,Cell,A,A is Better,Already voted
42707,ut04,ut04-3,0.6555,0.8465,Cell,B,B is Better,Not at all likely
42708,ut04,ut04-3,0.9528,0.4711,Cell,A,A is Better,Very likely
42709,ut04,ut04-3,1.1245,2.4026,Cell,A,A is Better,Almost certain
42710,ut04,ut04-3,0.672,0.4837,Cell,A,A is Better,Already voted
42711,ut04,ut04-3,1.133,0.5463,Landline,B,B is Better,Already voted
42712,ut04,ut04-3,0.9685,1.1706,Cell,B,B is Better,Very likely
42713,ut04,ut04-3,0.8118,0.7205,Cell,A,A is Better,Almost certain
42714,ut04,ut04-3,1.0972,1.643,Cell,A,A is Better,Already voted
42715,ut04,ut04-3,1.0695,0.847,Cell,A,B is Better,Already voted
42716,ut04,ut04-3,1.0082,0.5703,Cell,A,A is Better,Already voted
42717,ut04,ut04-3,0.9205,0.6186,Cell,A,Don't know,Already voted
42718,ut04,ut04-3,0.8997,0.7285,Cell,B,B is Better,Already voted
42719,ut04,ut04-3,0.8659,0.3857,Cell,B,B is Better,Already voted
42720,ut04,ut04-3,0.6021,0.3818,Cell,B,B is Better,Already voted
42721,ut04,ut04-3,0.5529,0.3853,Cell,Und,B is Better,Almost certain
42722,ut04,ut04-3,2.3,4.3222,Cell,A,A is Better,Already voted
42723,ut04,ut04-3,0.8142,0.3944,Landline,A,A is Better,Almost certain
42724,ut04,ut04-3,0.6924,0.3051,Cell,B,Don't know,Almost certain
42725,ut04,ut04-3,0.7231,1.0744,Cell,B,B is Better,Almost certain
42726,ut04,ut04-3,0.7161,0.2502,Cell,B,B is Better,Already voted
42727,ut04,ut04-3,1.1226,2.1906,Cell,A,A is Better,Already voted
42728,ut04,ut04-3,2.5174,7.0596,Cell,A,A is Better,Already voted
42729,ut04,ut04-3,1.0668,1.3707,Cell,A,A is Better,Almost certain
42730,ut04,ut04-3,0.9413,0.5116,Cell,A,Don't know,Already voted
42731,ut04,ut04-3,1.0548,2.4505,Cell,A,A is Better,Already voted
42732,ut04,ut04-3,0.9265,1.79,Cell,B,B is Better,Already voted
42733,ut04,ut04-3,0.9542,2.1736,Cell,B,B is Better,Already voted
42734,ut04,ut04-3,0.9244,0.8989,Cell,A,A is Better,Almost certain
42735,ut04,ut04-3,0.7296,0.4456,Cell,Und,B is Better,Already voted
42736,ut04,ut04-3,0.9179,0.6573,Cell,B,B is Better,Already voted
42737,ut04,ut04-3,1.0548,5.0352,Cell,B,B is Better,Not very likely
42738,ut04,ut04-3,0.6689,0.2321,Landline,A,A is Better,Very likely
42739,ut04,ut04-3,0.9852,1.7106,Cell,A,A is Better,Already voted
42740,ut04,ut04-3,0.8093,0.4765,Cell,B,B is Better,Almost certain
42741,ut04,ut04-3,0.6133,0.3164,Cell,B,B is Better,Very likely
42742,ut04,ut04-3,0.5272,0.3797,Cell,A,A is Better,Already voted
42743,ut04,ut04-3,0.9326,3.8017,Cell,B,B is Better,Almost certain
42744,ut04,ut04-3,1.7239,1.308,Landline,A,A is Better,Already voted
42745,ut04,ut04-3,0.9627,0.4977,Cell,A,A is Better,Already voted
42746,ut04,ut04-3,1.0883,0.4896,Cell,B,B is Better,Already voted
42747,ut04,ut04-3,0.8088,0.532,Cell,A,A is Better,Very likely
42748,ut04,ut04-3,0.5919,0.4759,Cell,B,B is Better,Already voted
42749,ut04,ut04-3,0.7132,0.3908,Cell,B,B is Better,Already voted
42750,ut04,ut04-3,0.8675,0.4962,Cell,A,Don't know,Very likely
42751,ut04,ut04-3,0.4779,0.2046,Cell,A,A is Better,Very likely
42752,ut04,ut04-3,0.8357,0.5766,Landline,B,B is Better,Almost certain
42753,ut04,ut04-3,0.8245,0.4287,Cell,A,Don't know,Almost certain
42754,ut04,ut04-3,1.0883,0.8785,Landline,A,A is Better,Almost certain
42755,ut04,ut04-3,1.1245,3.3381,Cell,B,B is Better,Not very likely
42756,ut04,ut04-3,0.8997,0.7862,Cell,A,A is Better,Already voted
42757,ut04,ut04-3,1.0919,2.4103,Cell,Und,Don't know,Already voted
42758,ut04,ut04-3,0.5757,0.2751,Cell,Und,Don't know,Already voted
42759,ut04,ut04-3,0.72,0.4386,Cell,B,B is Better,Almost certain
42760,ut04,ut04-3,0.5672,1.3046,Cell,A,A is Better,Very likely
42761,ut04,ut04-3,0.831,0.4305,Cell,A,A is Better,Very likely
42762,ut04,ut04-3,0.8142,0.3944,Cell,B,B is Better,Almost certain
42763,ut04,ut04-3,0.833,0.4775,Cell,B,B is Better,Almost certain
42764,ut04,ut04-3,1.1918,2.8731,Cell,A,A is Better,Already voted
42765,ut04,ut04-3,1.2476,1.7074,Cell,A,A is Better,Very likely
42766,ut04,ut04-3,1.0687,0.472,Cell,A,A is Better,Already voted
42767,ut04,ut04-3,1.0745,0.8835,Cell,B,B is Better,Very likely
42768,ut04,ut04-3,0.8827,0.4475,Cell,B,B is Better,Already voted
42769,ut04,ut04-3,0.9108,1.2934,Cell,B,B is Better,Almost certain
42770,ut04,ut04-3,0.7605,0.3757,Landline,A,A is Better,Already voted
42771,ut04,ut04-3,0.7326,0.3028,Cell,A,A is Better,Almost certain
42772,ut04,ut04-3,0.8104,0.6208,Landline,A,A is Better,Already voted
42773,ut04,ut04-3,1.681,2.3089,Cell,B,B is Better,Very likely
42774,ut04,ut04-3,1.0165,0.4782,Landline,A,A is Better,Already voted
42775,ut04,ut04-3,0.9668,0.7287,Cell,B,B is Better,Almost certain
42776,ut04,ut04-3,0.7008,0.4297,Cell,A,A is Better,Already voted
42777,ut04,ut04-3,1.2476,1.9196,Cell,B,B is Better,Almost certain
42778,ut04,ut04-3,1.1074,0.4513,Cell,A,A is Better,Already voted
42779,ut04,ut04-3,0.833,0.4775,Cell,B,B is Better,Already voted
42780,ut04,ut04-3,0.72,0.4425,Cell,B,B is Better,Almost certain
42781,ut04,ut04-3,0.9852,1.1684,Cell,A,A is Better,Already voted
42782,ut04,ut04-3,1.1245,3.0003,Cell,B,B is Better,Not very likely
42783,ut04,ut04-3,1.1394,1.191,Cell,A,A is Better,Almost certain
42784,ut04,ut04-3,0.833,0.4775,Cell,B,B is Better,Already voted
42785,ut04,ut04-3,0.9069,0.3771,Landline,Und,B is Better,Already voted
42786,ut04,ut04-3,0.7926,0.3559,Cell,B,B is Better,Already voted
42787,ut04,ut04-3,0.833,0.4775,Cell,B,B is Better,Very likely
42788,ut04,ut04-3,1.0018,0.582,Cell,B,B is Better,Already voted
42789,ut04,ut04-3,1.0078,0.5213,Cell,B,B is Better,Almost certain
42790,ut04,ut04-3,1.0713,2.3725,Cell,A,A is Better,Almost certain
42791,ut04,ut04-3,0.8675,0.6143,Cell,A,B is Better,Almost certain
42792,ut04,ut04-3,0.5919,0.4134,Cell,B,B is Better,Already voted
42793,ut04,ut04-3,0.5552,0.2137,Cell,B,B is Better,Already voted
42794,ut04,ut04-3,1.0914,1.654,Cell,A,A is Better,Already voted
42795,ut04,ut04-3,0.9793,0.362,Landline,A,Don't know,Very likely
42796,ut04,ut04-3,0.6548,0.6865,Cell,B,A is Better,Already voted
42797,ut04,ut04-3,0.7584,0.6215,Landline,A,A is Better,Already voted
42798,ut04,ut04-3,0.9668,0.681,Cell,A,B is Better,Almost certain
42799,ut04,ut04-3,0.9457,0.9553,Cell,A,A is Better,Already voted
42800,ut04,ut04-3,0.6649,0.3147,Cell,A,A is Better,Very likely
42801,ut04,ut04-3,0.8659,0.3857,Cell,B,B is Better,Almost certain
42802,ut04,ut04-3,2.3527,2.0477,Landline,B,B is Better,Very likely
42803,ut04,ut04-3,1.0018,0.6028,Cell,B,B is Better,Almost certain
42804,ut04,ut04-3,0.8246,0.5521,Cell,B,A is Better,Almost certain
42805,ut04,ut04-3,0.6751,0.4422,Cell,B,B is Better,Almost certain
42806,ut04,ut04-3,0.8827,0.5712,Cell,A,A is Better,Almost certain
42807,ut04,ut04-3,0.7806,0.5853,Cell,A,A is Better,Already voted
42808,ut04,ut04-3,0.7249,0.3289,Cell,A,A is Better,Almost certain
42809,ut04,ut04-3,0.7855,0.4616,Cell,A,A is Better,Already voted
42810,ut04,ut04-3,0.9588,1.3081,Cell,A,A is Better,Already voted
42811,ut04,ut04-3,0.7954,0.4883,Cell,B,B is Better,Already voted
42812,ut04,ut04-3,1.9698,1.5883,Cell,B,B is Better,Very likely
42813,ut04,ut04-3,0.9046,1.0066,Cell,B,B is Better,Very likely
42814,ut04,ut04-3,0.8675,0.4918,Cell,Und,B is Better,Almost certain
42815,ut04,ut04-3,0.72,0.6266,Cell,B,B is Better,Almost certain
42816,ut04,ut04-3,1.9446,2.0092,Cell,B,B is Better,Already voted
42817,ut04,ut04-3,2.261,3.1007,Cell,B,B is Better,Very likely
42818,ut04,ut04-3,0.9501,0.769,Cell,A,A is Better,Very likely
42819,ut04,ut04-3,0.7339,0.3872,Cell,B,B is Better,Already voted
42820,ut04,ut04-3,0.5277,0.3127,Cell,A,A is Better,Almost certain
42821,ut04,ut04-3,0.6472,0.307,Cell,B,B is Better,Almost certain
42822,ut04,ut04-3,0.9153,0.4811,Cell,B,B is Better,Already voted
42823,ut04,ut04-3,2.0949,2.1418,Cell,Und,Don't know,Almost certain
42824,ut04,ut04-3,1.3605,3.7046,Cell,A,A is Better,Very likely
42825,ut04,ut04-3,0.8285,0.3775,Landline,B,B is Better,Almost certain
42826,ut04,ut04-3,2.0266,2.2576,Cell,B,B is Better,Already voted
42827,ut04,ut04-3,1.3919,4.1633,Cell,Und,Don't know,Almost certain
42828,ut04,ut04-3,0.9792,0.532,Cell,A,B is Better,Very likely
42829,ut04,ut04-3,3.0479,6.3069,Cell,B,B is Better,Already voted
42830,ut04,ut04-3,0.8285,0.3775,Cell,B,B is Better,Already voted
42831,ut04,ut04-3,0.7912,0.3108,Cell,B,B is Better,Very likely
42832,ut04,ut04-3,0.8476,0.457,Cell,A,A is Better,Almost certain
42833,ut04,ut04-3,1.0883,0.4837,Cell,B,B is Better,Already voted
42834,ut04,ut04-3,0.501,0.1718,Cell,A,A is Better,Already voted
42835,ut04,ut04-3,0.6817,0.344,Cell,B,B is Better,Already voted
42836,ut04,ut04-3,0.6996,0.3286,Cell,Und,Don't know,Almost certain
42837,ut04,ut04-3,0.9153,0.4454,Cell,B,B is Better,Already voted
42838,ut04,ut04-3,0.9153,0.4409,Cell,Und,B is Better,Almost certain
42839,ut04,ut04-3,0.8356,0.373,Landline,Und,Don't know,Very likely
42840,ut04,ut04-3,0.5529,0.409,Cell,B,Don't know,Already voted
42841,ut04,ut04-3,0.7935,0.521,Cell,A,Don't know,Somewhat likely
42842,ut04,ut04-3,1.1245,2.7931,Cell,A,A is Better,Very likely
42843,ut04,ut04-3,0.7285,0.5873,Cell,B,B is Better,Very likely
42844,ut04,ut04-3,2.4071,2.4794,Landline,B,B is Better,Already voted
42845,ut04,ut04-3,0.6838,0.2558,Cell,B,B is Better,Already voted
42846,ut04,ut04-3,2.4071,2.4797,Landline,B,B is Better,Already voted
42847,ut04,ut04-3,0.5247,0.1653,Cell,B,B is Better,Already voted
42848,ut04,ut04-3,2.1359,3.0927,Cell,A,A is Better,Almost certain
42849,ut04,ut04-3,0.9783,0.8996,Cell,A,A is Better,Already voted
42850,ut04,ut04-3,1.0078,0.4912,Landline,A,B is Better,Almost certain
42851,ut04,ut04-3,0.8842,0.5905,Cell,A,A is Better,Already voted
42852,ut04,ut04-3,2.1,1.982,Cell,B,B is Better,Almost certain
42853,ut04,ut04-3,0.8109,0.5035,Cell,A,A is Better,Almost certain
42854,ut04,ut04-3,2.0337,4.6205,Cell,A,A is Better,Already voted
42855,ut04,ut04-3,1.2422,0.9008,Landline,Und,B is Better,Almost certain
42856,ut04,ut04-3,0.9181,0.4796,Landline,A,A is Better,Very likely
42857,ut04,ut04-3,0.7008,0.5272,Cell,B,B is Better,Very likely
42858,ut04,ut04-3,0.8203,2.4101,Cell,B,B is Better,Very likely
42859,ut04,ut04-3,1.063,0.6672,Cell,A,A is Better,Very likely
42860,ut04,ut04-3,1.0547,1.5832,Landline,A,B is Better,Already voted
42861,ut04,ut04-3,1.04,0.6032,Cell,A,A is Better,Almost certain
42862,ut04,ut04-3,0.6844,0.4602,Cell,Und,B is Better,Somewhat likely
42863,ut04,ut04-3,0.8109,0.5832,Cell,A,A is Better,Already voted
42864,ut04,ut04-3,0.9357,0.616,Cell,A,A is Better,Already voted
42865,ut04,ut04-3,0.7126,0.3569,Landline,A,A is Better,Already voted
42866,ut04,ut04-3,1.2085,1.1491,Cell,A,A is Better,Not very likely
42867,ut04,ut04-3,0.7957,0.6654,Cell,A,A is Better,Already voted
42868,ut04,ut04-3,0.8629,0.4658,Landline,A,A is Better,Almost certain
42869,ut04,ut04-3,0.6423,0.3115,Landline,B,B is Better,Already voted
42870,ut04,ut04-3,0.8507,1.2423,Cell,B,B is Better,Almost certain
42871,ut04,ut04-3,0.7811,0.496,Cell,B,B is Better,Almost certain
42872,ut04,ut04-3,1.5914,1.2753,Cell,B,B is Better,Almost certain
42873,ut04,ut04-3,0.7806,0.3894,Cell,A,A is Better,Already voted
42874,ut04,ut04-3,0.8412,0.4951,Cell,A,A is Better,Already voted
42875,ut04,ut04-3,0.6205,0.2668,Cell,B,B is Better,Almost certain
42876,ut04,ut04-3,0.8522,1.826,Cell,A,A is Better,Almost certain
42877,ut04,ut04-3,0.6152,0.3865,Cell,A,Don't know,Almost certain
42878,ut04,ut04-3,0.8671,1.6069,Cell,B,B is Better,Almost certain
42879,ut04,ut04-3,0.5529,0.3433,Cell,A,A is Better,Already voted
42880,ut04,ut04-3,0.7641,0.4999,Cell,B,B is Better,Already voted
42881,ut04,ut04-3,0.5892,0.5006,Cell,A,A is Better,Almost certain
42882,ut04,ut04-3,1.0268,3.8651,Cell,Und,A is Better,Very likely
42883,ut04,ut04-3,0.9031,0.645,Cell,A,A is Better,Already voted
42884,ut04,ut04-3,0.7772,1.1406,Cell,B,B is Better,Very likely
42885,ut04,ut04-3,0.9031,0.6154,Cell,A,A is Better,Almost certain
42886,ut04,ut04-3,0.8425,0.4671,Cell,A,A is Better,Already voted
42887,ut04,ut04-3,0.7161,0.2502,Cell,B,B is Better,Already voted
42888,ut04,ut04-3,0.9196,0.6137,Cell,B,A is Better,Already voted
